mE,M_phi
1364,500589.26189140097
1365,500772.70934315835
1366,500956.08958955185
1367,501139.4027043585
1368,501322.64876121964
1369,501505.8278336428
1370,501688.93999500095
1371,501871.98531853326
1372,502054.9638773455
1373,502237.87574440986
1374,502420.7209925662
1375,502603.49969452154
1376,502786.2119228509
1377,502968.8577499973
1378,503151.4372482724
1379,503333.9504898568
1380,503516.39754679985
1381,503698.77849102096
1382,503881.093394309
1383,504063.342328323
1384,504245.52536459273
1385,504427.64257451845
1386,504609.69402937184
1387,504791.67980029597
1388,504973.5999583057
1389,505155.454574288
1390,505337.2437190021
1391,505518.9674630803
1392,505700.62587702787
1393,505882.21903122345
1394,506063.74699591927
1395,506245.2098412419
1396,506426.60763719195
1397,506607.94045364484
1398,506789.2083603511
1399,506970.4114269363
1400,507151.5497229017
1401,507332.62331762456
1402,507513.63228035835
1403,507694.57668023295
1404,507875.4565862552
1405,508056.27206730907
1406,508237.023192156
1407,508417.710029435
1408,508598.33264766354
1409,508778.891115237
1410,508959.3855004299
1411,509139.8158713952
1412,509320.18229616573
1413,509500.48484265327
1414,509680.72357865004
1415,509860.8985718279
1416,510041.0098897396
1417,510221.0575998184
1418,510401.0417693787
1419,510580.9624656163
1420,510760.81975560857
1421,510940.61370631476
1422,511120.3443845763
1423,511300.0118571174
1424,511479.61619054474
1425,511659.1574513484
1426,511838.6357059014
1427,512018.051020461
1428,512197.403461168
1429,512376.6930940474
1430,512555.919985009
1431,512735.0841998472
1432,512914.1858042414
1433,513093.2248637566
1434,513272.20144384337
1435,513451.1156098379
1436,513629.96742696315
1437,513808.7569603279
1438,513987.48427492817
1439,514166.1494356468
1440,514344.752507254
1441,514523.2935544074
1442,514701.77264165273
1443,514880.1898334237
1444,515058.5451940424
1445,515236.83878771943
1446,515415.0706785547
1447,515593.2409305371
1448,515771.34960754483
1449,515949.39677334606
1450,516127.382491599
1451,516305.30682585196
1452,516483.16983954376
1453,516660.97159600415
1454,516838.7121584538
1455,517016.39159000485
1456,517194.009953661
1457,517371.56731231767
1458,517549.06372876244
1459,517726.49926567526
1460,517903.8739856288
1461,518081.1879510884
1462,518258.44122441264
1463,518435.6338678536
1464,518612.76594355673
1465,518789.8375135617
1466,518966.8486398022
1467,519143.799384106
1468,519320.6898081961
1469,519497.51997369004
1470,519674.2899421005
1471,519850.999774836
1472,520027.6495332
1473,520204.23927839246
1474,520380.7690715093
1475,520557.2389735427
1476,520733.64904538164
1477,520909.999347812
1478,521086.28994151665
1479,521262.52088707604
1480,521438.692244968
1481,521614.8040755685
1482,521790.8564391514
1483,521966.849395889
1484,522142.78300585184
1485,522318.6573290101
1486,522494.4724252322
1487,522670.22835428617
1488,522845.9251758396
1489,523021.56294945994
1490,523197.1417346144
1491,523372.6615906705
1492,523548.1225768965
1493,523723.5247524611
1494,523898.86817643396
1495,524074.15290778596
1496,524249.3790053894
1497,524424.5465280182
1498,524599.6555343482
1499,524774.7060829571
1500,524949.6982323254
1501,525124.6320408357
1502,525299.5075667736
1503,525474.3248683276
1504,525649.0840035893
1505,525823.7850305543
1506,525998.4280071213
1507,526173.0129910931
1508,526347.5400401767
1509,526522.0092119834
1510,526696.420564029
1511,526870.7741537343
1512,527045.0700384248
1513,527219.3082753316
1514,527393.488921591
1515,527567.6120342448
1516,527741.6776702412
1517,527915.6858864342
1518,528089.6367395839
1519,528263.5302863576
1520,528437.3665833287
1521,528611.1456869778
1522,528784.8676536926
1523,528958.5325397685
1524,529132.1404014082
1525,529305.6912947225
1526,529479.1852757297
1527,529652.6224003569
1528,529826.0027244395
1529,529999.3263037216
1530,530172.5931938557
1531,530345.8034504041
1532,530518.957128838
1533,530692.0542845381
1534,530865.094972795
1535,531038.0792488088
1536,531211.0071676902
1537,531383.8787844599
1538,531556.6941540493
1539,531729.4533313004
1540,531902.156370966
1541,532074.8033277106
1542,532247.3942561094
1543,532419.9292106493
1544,532592.408245729
1545,532764.8314156595
1546,532937.1987746631
1547,533109.5103768754
1548,533281.7662763437
1549,533453.9665270285
1550,533626.111182803
1551,533798.2002974539
1552,533970.2339246807
1553,534142.2121180968
1554,534314.134931229
1555,534486.0024175185
1556,534657.81463032
1557,534829.5716229026
1558,535001.2734484507
1559,535172.9201600621
1560,535344.5118107505
1561,535516.0484534439
1562,535687.5301409862
1563,535858.9569261363
1564,536030.3288615688
1565,536201.6459998746
1566,536372.9083935596
1567,536544.116095047
1568,536715.2691566754
1569,536886.3676307008
1570,537057.4115692955
1571,537228.4010245489
1572,537399.3360484671
1573,537570.2166929742
1574,537741.0430099114
1575,537911.8150510375
1576,538082.5328680294
1577,538253.1965124818
1578,538423.8060359078
1579,538594.3614897389
1580,538764.8629253252
1581,538935.3103939352
1582,539105.7039467569
1583,539276.0436348971
1584,539446.329509382
1585,539616.5616211571
1586,539786.7400210879
1587,539956.8647599595
1588,540126.935888477
1589,540296.9534572657
1590,540466.9175168715
1591,540636.8281177604
1592,540806.6853103195
1593,540976.4891448567
1594,541146.2396716009
1595,541315.9369407023
1596,541485.5810022322
1597,541655.1719061839
1598,541824.7097024726
1599,541994.1944409347
1600,542163.6261713291
1601,542333.0049433374
1602,542502.3308065628
1603,542671.6038105318
1604,542840.8240046934
1605,543009.9914384192
1606,543179.1061610046
1607,543348.1682216679
1608,543517.1776695508
1609,543686.1345537186
1610,543855.0389231605
1611,544023.8908267898
1612,544192.6903134434
1613,544361.4374318832
1614,544530.1322307946
1615,544698.7747587888
1616,544867.3650644004
1617,545035.9031960901
1618,545204.3892022431
1619,545372.8231311699
1620,545541.2050311064
1621,545709.5349502144
1622,545877.8129365811
1623,546046.0390382196
1624,546214.2133030692
1625,546382.3357789954
1626,546550.4065137899
1627,546718.4255551711
1628,546886.3929507843
1629,547054.3087482011
1630,547222.1729949205
1631,547389.9857383687
1632,547557.747025899
1633,547725.4569047921
1634,547893.1154222569
1635,548060.7226254292
1636,548228.2785613736
1637,548395.7832770821
1638,548563.2368194755
1639,548730.6392354027
1640,548897.9905716411
1641,549065.290874897
1642,549232.5401918057
1643,549399.7385689309
1644,549566.8860527659
1645,549733.9826897334
1646,549901.0285261855
1647,550068.0236084035
1648,550234.9679825992
1649,550401.8616949136
1650,550568.7047914182
1651,550735.4973181144
1652,550902.2393209343
1653,551068.9308457404
1654,551235.5719383254
1655,551402.1626444136
1656,551568.7030096595
1657,551735.1930796491
1658,551901.6328998996
1659,552068.0225158597
1660,552234.361972909
1661,552400.6513163594
1662,552566.8905914545
1663,552733.0798433697
1664,552899.2191172126
1665,553065.308458023
1666,553231.3479107731
1667,553397.3375203678
1668,553563.2773316443
1669,553729.167389373
1670,553895.0077382567
1671,554060.798422932
1672,554226.5394879682
1673,554392.2309778683
1674,554557.8729370685
1675,554723.4654099388
1676,554889.0084407832
1677,555054.5020738393
1678,555219.9463532789
1679,555385.3413232081
1680,555550.687027667
1681,555715.9835106306
1682,555881.230816008
1683,556046.4289876439
1684,556211.5780693168
1685,556376.6781047413
1686,556541.729137566
1687,556706.731211376
1688,556871.6843696908
1689,557036.5886559662
1690,557201.4441135933
1691,557366.2507858989
1692,557531.0087161461
1693,557695.7179475339
1694,557860.3785231977
1695,558024.9904862089
1696,558189.5538795759
1697,558354.0687462431
1698,558518.5351290922
1699,558682.9530709414
1700,558847.322614546
1701,559011.6438025986
1702,559175.9166777288
1703,559340.141282504
1704,559504.3176594286
1705,559668.4458509451
1706,559832.5258994333
1707,559996.5578472115
1708,560160.5417365355
1709,560324.4776095997
1710,560488.3655085365
1711,560652.2054754166
1712,560815.9975522498
1713,560979.7417809839
1714,561143.4382035058
1715,561307.0868616415
1716,561470.6877971556
1717,561634.2410517522
1718,561797.7466670746
1719,561961.2046847056
1720,562124.6151461673
1721,562287.9780929217
1722,562451.2935663703
1723,562614.5616078549
1724,562777.782258657
1725,562940.9555599984
1726,563104.0815530411
1727,563267.1602788875
1728,563430.1917785804
1729,563593.1760931036
1730,563756.1132633813
1731,563919.0033302787
1732,564081.8463346018
1733,564244.6423170981
1734,564407.391318456
1735,564570.0933793053
1736,564732.7485402176
1737,564895.3568417054
1738,565057.9183242236
1739,565220.4330281685
1740,565382.9009938784
1741,565545.3222616338
1742,565707.6968716574
1743,565870.0248641138
1744,566032.3062791105
1745,566194.5411566971
1746,566356.7295368661
1747,566518.8714595527
1748,566680.9669646348
1749,566843.0160919336
1750,567005.0188812129
1751,567166.9753721803
1752,567328.8856044863
1753,567490.7496177248
1754,567652.5674514336
1755,567814.3391450938
1756,567976.0647381303
1757,568137.7442699124
1758,568299.3777797526
1759,568460.9653069079
1760,568622.5068905797
1761,568784.0025699134
1762,568945.452383999
1763,569106.8563718711
1764,569268.2145725086
1765,569429.5270248357
1766,569590.793767721
1767,569752.0148399785
1768,569913.190280367
1769,570074.3201275907
1770,570235.4044202988
1771,570396.4431970861
1772,570557.4364964933
1773,570718.3843570059
1774,570879.2868170561
1775,571040.1439150212
1776,571200.9556892249
1777,571361.7221779366
1778,571522.4434193722
1779,571683.1194516938
1780,571843.7503130096
1781,572004.3360413746
1782,572164.8766747906
1783,572325.3722512053
1784,572485.822808514
1785,572646.2283845585
1786,572806.5890171279
1787,572966.9047439579
1788,573127.175602732
1789,573287.4016310807
1790,573447.5828665819
1791,573607.7193467611
1792,573767.8111090917
1793,573927.8581909941
1794,574087.8606298374
1795,574247.8184629381
1796,574407.7317275607
1797,574567.6004609184
1798,574727.4247001719
1799,574887.2044824307
1800,575046.9398447527
1801,575206.6308241441
1802,575366.2774575601
1803,575525.8797819042
1804,575685.437834029
1805,575844.9516507363
1806,576004.4212687762
1807,576163.8467248487
1808,576323.2280556028
1809,576482.5652976367
1810,576641.8584874979
1811,576801.1076616838
1812,576960.3128566411
1813,577119.4741087664
1814,577278.5914544062
1815,577437.6649298567
1816,577596.6945713642
1817,577755.680415125
1818,577914.6224972862
1819,578073.5208539441
1820,578232.3755211465
1821,578391.186534891
1822,578549.9539311262
1823,578708.6777457508
1824,578867.3580146151
1825,579025.9947735196
1826,579184.588058216
1827,579343.1379044072
1828,579501.644347747
1829,579660.1074238407
1830,579818.5271682446
1831,579976.903616467
1832,580135.2368039669
1833,580293.5267661557
1834,580451.7735383961
1835,580609.9771560028
1836,580768.1376542421
1837,580926.2550683325
1838,581084.3294334449
1839,581242.3607847017
1840,581400.349157178
1841,581558.2945859011
1842,581716.1971058508
1843,581874.0567519595
1844,582031.873559112
1845,582189.6475621461
1846,582347.3787958522
1847,582505.0672949735
1848,582662.7130942065
1849,582820.3162282006
1850,582977.8767315584
1851,583135.3946388356
1852,583292.8699845413
1853,583450.3028031382
1854,583607.6931290423
1855,583765.0409966233
1856,583922.3464402045
1857,584079.6094940633
1858,584236.8301924303
1859,584394.0085694906
1860,584551.1446593833
1861,584708.2384962016
1862,584865.2901139925
1863,585022.2995467578
1864,585179.2668284535
1865,585336.19199299
1866,585493.0750742323
1867,585649.916106
1868,585806.7151220676
1869,585963.4721561641
1870,586120.1872419737
1871,586276.8604131355
1872,586433.4917032433
1873,586590.0811458466
1874,586746.6287744497
1875,586903.1346225126
1876,587059.5987234503
1877,587216.0211106335
1878,587372.4018173884
1879,587528.7408769968
1880,587685.0383226963
1881,587841.2941876802
1882,587997.508505098
1883,588153.681308055
1884,588309.8126296122
1885,588465.9025027871
1886,588621.9509605535
1887,588777.9580358411
1888,588933.9237615367
1889,589089.8481704827
1890,589245.7312954785
1891,589401.5731692802
1892,589557.3738246002
1893,589713.1332941083
1894,589868.8516104307
1895,590024.5288061504
1896,590180.1649138079
1897,590335.7599659004
1898,590491.3139948826
1899,590646.8270331663
1900,590802.2991131207
1901,590957.7302670721
1902,591113.1205273046
1903,591268.4699260601
1904,591423.7784955377
1905,591579.0462678944
1906,591734.2732752451
1907,591889.4595496623
1908,592044.6051231768
1909,592199.7100277774
1910,592354.7742954106
1911,592509.7979579817
1912,592664.7810473538
1913,592819.7235953485
1914,592974.6256337459
1915,593129.4871942846
1916,593284.3083086616
1917,593439.0890085327
1918,593593.8293255123
1919,593748.5292911737
1920,593903.188937049
1921,594057.8082946294
1922,594212.387395365
1923,594366.926270665
1924,594521.4249518978
1925,594675.883470391
1926,594830.3018574318
1927,594984.6801442661
1928,595139.0183621
1929,595293.3165420988
1930,595447.5747153875
1931,595601.7929130509
1932,595755.9711661333
1933,595910.109505639
1934,596064.2079625321
1935,596218.2665677369
1936,596372.2853521375
1937,596526.2643465782
1938,596680.2035818637
1939,596834.1030887585
1940,596987.9628979882
1941,597141.783040238
1942,597295.563546154
1943,597449.3044463428
1944,597603.0057713717
1945,597756.6675517685
1946,597910.2898180219
1947,598063.8726005814
1948,598217.4159298575
1949,598370.9198362217
1950,598524.3843500062
1951,598677.8095015048
1952,598831.195320972
1953,598984.5418386242
1954,599137.8490846384
1955,599291.1170891535
1956,599444.3458822697
1957,599597.5354940487
1958,599750.6859545138
1959,599903.7972936501
1960,600056.8695414043
1961,600209.902727685
1962,600362.8968823627
1963,600515.8520352697
1964,600668.7682162004
1965,600821.6454549114
1966,600974.4837811212
1967,601127.2832245106
1968,601280.0438147229
1969,601432.7655813635
1970,601585.4485540001
1971,601738.0927621635
1972,601890.6982353461
1973,602043.2650030038
1974,602195.7930945548
1975,602348.28253938
1976,602500.7333668232
1977,602653.145606191
1978,602805.5192867531
1979,602957.8544377421
1980,603110.1510883537
