mE,mPhi,delta
252,131.09399451077064,2.174845088862069e-09
252,87.94464594375,2.4877624162237267e-09
252,28.095578845191316,2.8662678816670853e-09
252,86.88960327740797,2.495462382825913e-09
252,107.62673441190768,2.343588710982205e-09
252,61.87517497529876,2.6726004732634784e-09
252,131.04741713437718,2.175173114486582e-09
252,69.99538900364877,2.6167070964524156e-09
252,20.68746764986651,2.894847383129911e-09
252,50.885106764020136,2.744009250747079e-09
252,5.931323981965164,2.9285298062738196e-09
252,136.90978386582736,2.1341536558741433e-09
252,42.2670696529896,2.7952064891398076e-09
252,59.25596940002759,2.690125246394528e-09
252,133.84064011880253,2.155560636688295e-09
252,46.37874668950964,2.771401954027235e-09
252,47.44581833439893,2.7650319540655742e-09
252,29.34097060695462,2.860821491261779e-09
252,70.31627949613778,2.614457126648231e-09
252,0.6652055101133425,2.931706617871096e-09
252,41.62155520098854,2.798830251832954e-09
252,107.08360296882502,2.3475565106808744e-09
252,60.622560492052,2.6810163469038435e-09
252,123.09983244555045,2.2316021854506014e-09
252,75.33474816157975,2.578942413305327e-09
252,113.01113888760378,2.3043640918054233e-09
252,81.78515654563328,2.532565601181405e-09
252,55.18295827764847,2.7167820805268776e-09
252,135.83429137783122,2.1416376768651613e-09
252,16.296378651070643,2.908370277274207e-09
252,111.34803061111987,2.3164559507263353e-09
252,54.80063775750688,2.7192436258855603e-09
252,3.400679194228262,2.930683630822509e-09
252,113.13864358996678,2.303438023588194e-09
252,19.28597009530264,2.8994581818979336e-09
252,30.328363256808267,2.8563822415884524e-09
252,118.60939549028826,2.2638507071416615e-09
252,23.472183698387994,2.8849077495373457e-09
252,125.36505294811539,2.2154297481963844e-09
252,150.1863037447425,2.043422229437249e-09
252,20.324587797876102,2.8960669752812577e-09
252,49.79080983899931,2.750776526751758e-09
252,78.2093135699105,2.558360778107367e-09
252,100.35301255193524,2.3968407289889768e-09
252,10.033620954338463,2.922657477950112e-09
252,19.60974351240591,2.8984169623883137e-09
252,4.896825786494585,2.9295486247466446e-09
252,132.78804204806784,2.162937164171327e-09
252,140.12737847721323,2.111878950211384e-09
252,100.12048185420474,2.3985460220019494e-09
252,24.091627877372623,2.8825610071940087e-09
252,14.221042828707176,2.913783613750928e-09
252,80.6062196635416,2.5410910422987672e-09
252,135.6778066688561,2.142728187014947e-09
252,106.03620870881963,2.355212938414661e-09
252,86.04719688932117,2.5016038777061426e-09
252,126.36631104663843,2.208303146212386e-09
252,128.95976406735548,2.1899089484001665e-09
252,102.16184927851202,2.383579510363147e-09
252,112.3797149757415,2.3089522103514427e-09
252,3.498174773442997,2.9306219640513205e-09
252,66.07816031894176,2.6439371731151306e-09
252,11.709633269513574,2.9194438352928383e-09
252,141.37131993607466,2.1033149072718066e-09
252,18.04450065769109,2.9033145784937596e-09
252,61.38047633507182,2.6759315838811776e-09
252,87.7518556294305,2.4891700928093392e-09
252,66.7095970790454,2.6395790506464117e-09
252,116.48126374358414,2.2792143841913652e-09
252,138.61219588953176,2.122346397185171e-09
252,1.481927550796791,2.931544871216414e-09
252,10.914684490022475,2.921025449088782e-09
252,111.94971851821933,2.312078634111202e-09
252,132.52803197634583,2.1647619687115927e-09
252,128.576064016456,2.1926243049734825e-09
252,140.07912186085292,2.1122117180949215e-09
252,128.74030829157323,2.1914617246015053e-09
252,31.962513464411867,2.8488074766074765e-09
252,4.847084930552414,2.929592816358172e-09
252,80.03526350011542,2.545212819015639e-09
252,6.6553110471316845,2.9277044142971054e-09
252,20.301629507118502,2.896143534398737e-09
252,99.81937921090645,2.4007543352145165e-09
252,19.70047983888246,2.898122562655913e-09
252,71.02723084441614,2.609462566161059e-09
252,67.20816014697905,2.6361291671426567e-09
252,23.821051460127805,2.883592006109935e-09
252,36.03378701779081,2.8287713891630534e-09
252,69.9464851651394,2.617049751246815e-09
252,33.203613124134165,2.8428712048201763e-09
252,60.435164404797405,2.682269996859326e-09
252,28.145572694595778,2.8660525920621085e-09
252,63.88960168258356,2.6589406030565334e-09
252,41.19471850421408,2.8012085961829214e-09
252,34.809530102865025,2.8349641734867008e-09
252,11.892957293872186,2.919064567358632e-09
252,51.29928115409149,2.741429669341383e-09
252,138.3056943682714,2.1244685769536366e-09
252,95.33842184852553,2.433624795351728e-09
252,7.309654805176258,2.926879625629413e-09
252,41.141977703628655,2.8015014736896685e-09
252,42.00011905845702,2.7967089869422956e-09
252,58.66329439100393,2.6940510555176567e-09
252,98.10163082216889,2.413354612605676e-09
252,143.4583737414039,2.089007344892766e-09
252,74.5715475183854,2.5843799749569867e-09
252,13.412962913748217,2.915713216484985e-09
252,41.103731846312165,2.8017137209528317e-09
252,46.023985618809824,2.7735028852513656e-09
252,68.65210747028183,2.6260952147103074e-09
252,24.17121886068685,2.8822559941390352e-09
252,31.819172013415443,2.849483023568701e-09
252,133.06178519566143,2.1610171179400205e-09
252,6.542150124552338,2.9278394843472786e-09
252,94.55157390388253,2.4393954486364117e-09
252,4.781115327632978,2.929650744450523e-09
252,121.0334222837261,2.2464123388427106e-09
252,104.08802355302011,2.369468989620581e-09
252,148.36552266714975,2.0556762910679157e-09
252,105.25653969308706,2.360916082767554e-09
252,121.307128288756,2.2444476460470624e-09
252,79.07680910887382,2.552120908794632e-09
252,140.1740454360757,2.1115571824905163e-09
252,136.63911150515057,2.136035386821694e-09
252,46.893525883233146,2.7683383350869186e-09
252,150.10854183936766,2.0439442998054194e-09
252,80.56810751402116,2.5413663248728317e-09
252,76.29393859973,2.572091879904964e-09
252,111.10089082227658,2.31825475079431e-09
252,81.03728868728987,2.537976008398167e-09
252,67.31546188988507,2.6353856747703794e-09
252,48.06780471497707,2.7612845977501147e-09
252,87.22823798396468,2.4929919006785882e-09
252,67.26832151469614,2.6357123531321547e-09
252,76.96463827668853,2.567291262986298e-09
252,151.78346570624657,2.032724749867821e-09
252,20.121408167754986,2.8967420257449567e-09
252,136.52771350808922,2.136810184307026e-09
252,37.23945397226147,2.8225382857444834e-09
252,44.220882119621386,2.7840465206944975e-09
252,27.92687854143433,2.8669922697119205e-09
252,146.00174964751562,2.0716768908142576e-09
252,136.6891894003157,2.1356871508459465e-09
252,93.61248619954615,2.4462808879595745e-09
252,132.31892998209565,2.166230252000753e-09
252,131.8066420542179,2.1698303180963695e-09
252,14.136407120583726,2.913990462045729e-09
252,87.11563307595893,2.4938135044140185e-09
252,0.1165684182486415,2.931746211741173e-09
252,50.78120047820678,2.744654848207393e-09
252,82.84159761760989,2.52491039190882e-09
252,152.56661715341014,2.027497148290292e-09
252,105.97205752477812,2.355682076057589e-09
252,18.135667587039716,2.903038803889265e-09
252,142.26569244939847,2.0971742105007127e-09
252,133.5230839423772,2.1577842080506954e-09
252,53.520003442108944,2.7274344337730843e-09
252,12.934629193863955,2.916807348383063e-09
252,80.0481736901154,2.5451196725179928e-09
252,133.0770367385175,2.1609101774487927e-09
252,12.32972065585769,2.9181392119362706e-09
252,67.37121787845979,2.634999203606399e-09
252,53.54758516831598,2.7272589252321913e-09
252,96.68761978683172,2.4237279447166304e-09
252,151.19484497662916,2.036661567686574e-09
252,95.92972294970453,2.4292876246816232e-09
252,57.61388603118228,2.7009642339725955e-09
252,91.81406296398958,2.459459611317368e-09
252,145.09777484691588,2.0778231176520156e-09
252,60.243458238578796,2.6835509948528995e-09
252,41.2962926249561,2.8006439210717134e-09
252,63.431073777052646,2.6620629909088247e-09
252,72.51181183573507,2.5989921308920085e-09
252,81.85679441601485,2.5320469480683695e-09
252,115.06871604176727,2.289437912432367e-09
252,97.88761826165104,2.4149246245724336e-09
252,88.46434543676801,2.4839664310335767e-09
252,5.845642905918491,2.928621388678936e-09
252,114.75037635253332,2.291744648854025e-09
252,37.125535354386564,2.823132807815514e-09
252,44.72321743762719,2.7811321055742437e-09
252,63.872600506506785,2.659056508137781e-09
252,11.686031283941745,2.9194922700842837e-09
252,46.207974973889954,2.7724143452516736e-09
252,54.14383038693771,2.7234551102970715e-09
252,8.859931170174196,2.924630939989626e-09
252,127.00370174148601,2.203773612496628e-09
252,114.35885824613884,2.2945829690010214e-09
252,30.90965746971075,2.853719866386997e-09
252,152.4837887894217,2.0280494780292786e-09
252,94.01024336371549,2.443364776232509e-09
252,117.2114766224005,2.2739373071923405e-09
252,148.11561892832282,2.0573630186461835e-09
252,85.03069467092605,2.5090059765898533e-09
252,93.3952400385999,2.447873420354726e-09
252,142.0156805747198,2.098889357329687e-09
252,84.11153723953375,2.5156903347019225e-09
252,73.21267355341449,2.594030779559022e-09
252,81.12223058316171,2.5373618851062353e-09
252,81.14717762955075,2.5371815009120996e-09
252,38.701314507900044,2.8148082798026268e-09
252,51.842195765966494,2.7380334147579404e-09
252,65.81409808178223,2.6457559174779435e-09
252,115.86268993563237,2.283688956665313e-09
252,117.8325966150101,2.2694530419382957e-09
252,39.69947409833857,2.8094253829178887e-09
252,13.473161117547871,2.9155729756453893e-09
252,14.657779030205598,2.9126987196222016e-09
252,106.93621394292741,2.348633548632398e-09
252,63.99522404215752,2.658220295949388e-09
252,112.20343878795708,2.3102336943452607e-09
252,135.63894920105156,2.1429990387075803e-09
252,124.21575952957598,2.223626662574813e-09
252,59.80753988128163,2.6864581872182957e-09
252,78.57646281872621,2.555721397631225e-09
252,33.55605959693442,2.8411573761195548e-09
252,118.22412158230506,2.2666285065830193e-09
252,91.19541073270604,2.4639901573309406e-09
252,0.8254939262200001,2.9316845666123503e-09
252,109.40769591947152,2.3305911535228215e-09
252,74.56139729690642,2.5844522104859502e-09
252,69.0106111130958,2.623594571637105e-09
252,129.67165332377712,2.184876767747644e-09
252,31.97364075995074,2.848754947181575e-09
252,62.340232697331075,2.6694603404629195e-09
252,113.00078822715848,2.3044392750368295e-09
252,58.565182801588065,2.6946994595747343e-09
252,153.57451477836153,2.020786707216325e-09
252,10.329277310262341,2.92212410459247e-09
252,128.4309597861867,2.1936517298312715e-09
252,40.0435905574093,2.8075504305816593e-09
252,140.1524156123572,2.1117063150078878e-09
252,15.954471384830693,2.9093066989498937e-09
252,47.44750728129854,2.7650218123151483e-09
252,149.0413779396758,2.051120443521231e-09
252,27.86653722875959,2.8672505866885594e-09
252,15.80009346641753,2.909723808223036e-09
252,98.26028638296947,2.412190715725413e-09
252,23.136505633533478,2.8861592056588257e-09
252,130.66193648248225,2.1778891578630746e-09
252,105.86113226809502,2.356493323187186e-09
252,62.41223733602208,2.668973419635401e-09
252,8.860009152258264,2.9246308165661772e-09
252,115.78603094208073,2.2842437526887153e-09
252,15.683641188878717,2.9100360897609987e-09
252,143.3867956423424,2.0894967607136545e-09
252,58.728433660709065,2.6936203272479962e-09
252,26.230966564898207,2.8740924087080247e-09
252,23.03543724159929,2.886533192451007e-09
252,142.0349592181564,2.0987570615897688e-09
252,150.37386699354056,2.0421634562226748e-09
252,38.09720997614813,2.8180251211728836e-09
252,99.04722482670586,2.406417984956356e-09
252,4.01719271383355,2.9302647451364853e-09
252,19.936707840421676,2.8973507882361884e-09
252,101.91984248883801,2.385353254034119e-09
252,8.645226774030569,2.9249668496571484e-09
252,52.62322517279483,2.7331186470780744e-09
252,105.63259333384556,2.358164932461078e-09
252,89.36601156031071,2.477376110163738e-09
252,91.02778664494859,2.4652174107279526e-09
252,116.34846475200395,2.280174683731655e-09
252,73.8533545968414,2.5894856657592235e-09
252,131.776428385968,2.1700427685903037e-09
252,58.997013003198205,2.691842413874893e-09
252,75.28129839564352,2.579323614698064e-09
252,34.06525392846665,2.8386598323557364e-09
252,66.48079861648098,2.6411596601020755e-09
252,32.13568917966825,2.8479885185737068e-09
252,111.59046881970596,2.3146918445051498e-09
252,12.739765935110004,2.9172427321049953e-09
253,41.77368936526232,2.77682079411952e-09
253,10.74553292851138,2.898380452699093e-09
253,75.48934101343518,2.5596130458696297e-09
253,0.3273903279233381,2.9086076566626102e-09
253,79.51024558422237,2.531134562009321e-09
253,50.81827332535771,2.7240092230627837e-09
253,76.95049048899239,2.549297913688266e-09
253,12.310118701862994,2.895261980089877e-09
253,55.8743241993096,2.6923325567793514e-09
253,90.84843324885644,2.449678165459255e-09
253,76.90275060684037,2.549635577108174e-09
253,129.8684490847512,2.1698579789651676e-09
253,26.293046823928467,2.851586798578181e-09
253,100.99324857440179,2.3761770761517463e-09
253,107.65418150185224,2.327983835449602e-09
253,7.358632181235225,2.9037619306314288e-09
253,86.52207122912553,2.4809066653323626e-09
253,24.715099771455527,2.8578055040775644e-09
253,29.123440719971526,2.8397109784287792e-09
253,106.77870507858373,2.3343068383433388e-09
253,80.88173186654728,2.5213596433468564e-09
253,60.27443202738275,2.663751423136146e-09
253,113.48267522492722,2.2860181175367796e-09
253,80.09831688893127,2.526946671376045e-09
253,139.92342308190047,2.100400844087037e-09
253,47.6006503931754,2.7434156099558345e-09
253,92.73719088875937,2.4360105018628334e-09
253,103.90314555815905,2.3551020560093184e-09
253,109.95991831470342,2.3113531976259996e-09
253,13.107718997991679,2.8935233038398274e-09
253,100.43665131590107,2.3802106561320956e-09
253,71.56440561563431,2.5870995539685493e-09
253,36.22010503654849,2.80623466020054e-09
253,123.49833764371625,2.214632148327772e-09
253,54.833941973603196,2.698959199639253e-09
253,34.10538674501351,2.81672676269691e-09
253,45.80742434660146,2.753947337497078e-09
253,2.5740114990144836,2.908016631956404e-09
253,58.96466583979226,2.6723481638432406e-09
253,10.683302856627662,2.8984963716810176e-09
253,41.931320886217534,2.7759494418719007e-09
253,135.31836107030986,2.132013701412495e-09
253,85.62774770870712,2.4873437935244743e-09
253,88.9746876504462,2.4632189956065375e-09
253,87.99894152259358,2.470261365365791e-09
253,84.34672354361095,2.4965507311032585e-09
253,72.25561706131234,2.5822845185635005e-09
253,55.41089791649606,2.6952908928758784e-09
253,80.3921103598258,2.524852495693067e-09
253,22.752470067046726,2.8651175670366782e-09
253,124.35937017202525,2.208548630520307e-09
253,111.49942989245343,2.3002694032133367e-09
253,112.5761714114928,2.292528112676109e-09
253,8.69876050946411,2.9018608651193106e-09
253,54.096488736010585,2.7036236061812797e-09
253,103.15209958655875,2.3605390649308118e-09
253,113.70259019639289,2.2844398688979056e-09
253,125.96328721314909,2.1972418088839813e-09
253,50.022002999300156,2.7288698813134687e-09
253,87.1564060956071,2.476336561624469e-09
253,101.6232905229597,2.3716120127488948e-09
253,133.36177537256694,2.145548197811394e-09
253,5.444244630750661,2.905945602247294e-09
253,107.63884327272693,2.3280945762881553e-09
253,7.042104786001757,2.9041664966580067e-09
253,24.98597412349485,2.8567591427411155e-09
253,47.907375076599145,2.7415932182032377e-09
253,115.04866929055197,2.2747889235944314e-09
253,39.091562600393814,2.791347041416824e-09
253,55.46037713536667,2.6949755362834305e-09
253,15.00782944234641,2.888986371319797e-09
253,107.35858908625967,2.3301182285860356e-09
253,146.49321044085605,2.055922374752069e-09
253,135.3823635110963,2.1315719850185383e-09
253,141.11007702008354,2.0923117122293197e-09
253,130.270980393225,2.167047586773952e-09
253,97.69142603391096,2.400110352677034e-09
253,131.4594799879563,2.1587635603174445e-09
253,74.97322140015444,2.5632466085562565e-09
253,1.53982375995515,2.9084021123489085e-09
253,25.883141484743522,2.853230646219413e-09
253,33.483092313376204,2.8197339816723984e-09
253,120.64677820070708,2.234844513972667e-09
253,52.97216362420981,2.7106808608655387e-09
253,142.17251500876944,2.085089703205908e-09
253,14.906385730344196,2.8892424216280923e-09
253,120.1267345213083,2.2385410162756474e-09
253,133.2368680445935,2.1464142495760446e-09
253,39.11501498556363,2.7912225487964884e-09
253,39.32021761384896,2.790131323918116e-09
253,64.56629398276064,2.6351087916884086e-09
253,33.12334200519024,2.8214553426744455e-09
253,101.43140399751304,2.3730022612885684e-09
253,37.98958014199755,2.797144639692083e-09
253,94.65190740581441,2.4221415809804994e-09
253,87.94154791779502,2.470675383771428e-09
253,65.69950437129945,2.6274358186808576e-09
253,33.519850889074554,2.8195573863492755e-09
253,4.757669096261797,2.9065736202432037e-09
253,1.2517806317353664,2.908475081824305e-09
253,61.69192954200242,2.6543686594550646e-09
253,121.99424097905958,2.2252812811391504e-09
253,60.96470554321082,2.659192313347067e-09
253,99.72928970028417,2.385337535549433e-09
253,132.3712635833806,2.1524225137895345e-09
253,36.13913427730392,2.806643968804772e-09
253,92.38732041614456,2.4385434253303073e-09
253,103.42816321926645,2.3585403406848674e-09
253,12.110985641109517,2.895680503683582e-09
253,58.492183951312505,2.675431412041408e-09
253,125.24944754199252,2.202269874946998e-09
253,81.89722216204459,2.5141046527032747e-09
253,4.6149058795899585,2.906693808544842e-09
253,50.67102655100969,2.7249108430010512e-09
253,63.843963248200964,2.639976853701994e-09
253,141.6537215816057,2.088613823782901e-09
253,17.265611843770678,2.882894528231889e-09
253,27.935579221075756,2.844804856610886e-09
253,94.67946284354328,2.4219419151460006e-09
253,11.927315041660059,2.8960609774730003e-09
253,133.54536202986657,2.1442757250470408e-09
253,82.49793321553717,2.509806520711016e-09
253,18.02541922933726,2.8806787512491673e-09
253,110.91346564351862,2.3044860214015684e-09
253,151.38052042441763,2.0233354245773156e-09
253,56.919155132925226,2.6856249740411074e-09
253,137.34060572476398,2.118088740514962e-09
253,111.46590615713953,2.300510570555986e-09
253,68.0804162900247,2.6111805490004852e-09
253,97.19414459686632,2.403715368817548e-09
253,79.00306780953586,2.5347420515865507e-09
253,74.44869541693677,2.566933723126563e-09
253,145.41881849079246,2.0631443064548163e-09
253,138.95615890825945,2.107011994480372e-09
253,54.84108647283736,2.698913876003956e-09
253,137.50107132193068,2.116986620594778e-09
253,11.497429001691595,2.896930559934739e-09
253,111.6747518515806,2.2990082913512565e-09
253,1.8605522755502646,2.9083032047137666e-09
253,112.85591165354647,2.2905184411711117e-09
253,136.98511982383093,2.1205318039203845e-09
253,67.09507299558526,2.6179290340488314e-09
253,38.310995539427964,2.7954642680290432e-09
253,88.2406321943689,2.468517619049749e-09
253,53.38506933161513,2.708096826434791e-09
253,39.880850706344006,2.7871323313448285e-09
253,35.006241804766134,2.812308026854681e-09
253,148.36693144097845,2.04337726816128e-09
253,36.87870626967399,2.8028835816991286e-09
253,50.86143424481171,2.7237447033872515e-09
253,10.012170309560586,2.899706554591305e-09
253,99.57357957343777,2.386466195333385e-09
253,98.88036207524293,2.39149125523782e-09
253,1.1031202922992533,2.9085068627886248e-09
253,143.85564200793883,2.0736884749355035e-09
253,149.09900734447496,2.0384931896011132e-09
253,73.53714052512316,2.5733274239668864e-09
253,88.19902685917175,2.4688178234083745e-09
253,44.253257023842416,2.7628989166305114e-09
253,100.79025085992049,2.3776481045413495e-09
253,58.720744148246574,2.6739411199037604e-09
253,88.41832036124936,2.467235363719271e-09
253,53.87459404318695,2.7050216489445965e-09
253,64.94456194888387,2.632552327848155e-09
253,31.355091323243713,2.829729318530675e-09
253,123.00960396971506,2.2180893757141765e-09
253,102.92715375145484,2.362167879646421e-09
253,30.436492006806425,2.8339017025447525e-09
253,119.2302934965221,2.244920135082458e-09
253,39.94627014055141,2.7867807120837034e-09
253,112.75446272637757,2.2912471817053786e-09
253,137.1075836802409,2.1196899438551045e-09
253,142.66749806620993,2.081731654567464e-09
253,15.298323540002379,2.8882446355831053e-09
253,90.50123100007934,2.4521887878769907e-09
253,146.05562854326877,2.0588612506962206e-09
253,21.404921154022595,2.869856215994378e-09
253,58.64357324519898,2.6744445557163143e-09
253,30.475357223752,2.8337269570264003e-09
253,141.36020776167692,2.0906096864714143e-09
253,107.4300613129462,2.3296021010713914e-09
253,16.933805186211014,2.8838363189213598e-09
253,89.68614005431303,2.458080080053823e-09
253,109.50051645776054,2.3146639700766123e-09
253,27.632682695426848,2.8460786252871447e-09
253,140.25896623325778,2.098111110552289e-09
253,65.10955159690268,2.6314357552229057e-09
253,114.09523509484154,2.2816230534227083e-09
253,73.4419259044567,2.5739942105311737e-09
253,51.355627124609946,2.720708345808556e-09
253,72.48444246618973,2.5806879668140994e-09
253,58.869376309572175,2.672970768015421e-09
253,18.875234116885576,2.8781042247050538e-09
253,8.854204460423066,2.90162082256207e-09
253,105.45151302173517,2.3438999951917204e-09
253,144.24177985136444,2.0710798252023187e-09
253,1.2454285818486732,2.9084765216766187e-09
253,93.57518746501053,2.4299419670017952e-09
253,105.04740934700484,2.346822600109991e-09
253,26.81731004701149,2.8494557716801657e-09
253,74.76485385458953,2.5647120007903026e-09
253,99.65678430314406,2.3858630850269e-09
253,127.14942114073297,2.188902098307696e-09
253,134.59087933289317,2.1370390015641204e-09
253,138.45865099312792,2.110418481739598e-09
253,73.83786270618859,2.5712201467124403e-09
253,69.78232469427736,2.599458095189102e-09
253,124.96667780348287,2.204263467587986e-09
253,61.17849687925969,2.6577763982456244e-09
253,39.45705698206869,2.7894017073218e-09
253,3.855276803800156,2.907272765778806e-09
253,122.80100737736981,2.219565856503017e-09
253,148.65496293945253,2.0414544803570615e-09
253,137.00989047122613,2.120361502056873e-09
253,108.45413517735759,2.322210171224291e-09
253,36.11072759277678,2.8067874247955768e-09
253,139.91557470687604,2.1004544238026328e-09
253,1.5640347657848164,2.9083952949399325e-09
253,92.56677171151573,2.437244327481044e-09
253,148.2338120803659,2.0442664346095037e-09
253,126.91133174168795,2.190574578799919e-09
253,116.58593470308875,2.2637879202561153e-09
253,140.48512153255083,2.09656890816789e-09
253,129.02229805928377,2.1757732485207562e-09
253,66.0796661585295,2.6248522476115916e-09
253,140.5924038821042,2.0958376292382925e-09
253,147.5702901657533,2.0487032271583354e-09
253,108.33605924026796,2.3230621397673667e-09
253,86.21098572783376,2.483146617199722e-09
253,11.02795907466586,2.89784650363357e-09
253,53.03423665414125,2.710292977110309e-09
253,0.19411959770854192,2.908613972626069e-09
253,114.06796939802483,2.2818186122020728e-09
253,25.376792466088595,2.855233883095005e-09
253,88.08707565730201,2.469625546784727e-09
253,5.213135018000803,2.906166224789166e-09
253,143.18185744908712,2.078246657694602e-09
253,148.38913162564356,2.043229014256556e-09
253,144.39988783607916,2.0700124454275783e-09
253,136.03200023590583,2.127092166145364e-09
253,148.71990105012307,2.0410211883061775e-09
253,91.54935205869647,2.4446079539989526e-09
253,3.587143234748069,2.9074526848094265e-09
253,21.889969620037586,2.8681775526293085e-09
253,120.01807312650547,2.2393137767199076e-09
253,100.59111544305105,2.3790912204352773e-09
253,67.88787501507542,2.6125015171264787e-09
253,108.0785861282948,2.3249202156750767e-09
253,38.18906393901334,2.796102768944806e-09
253,68.9218210262707,2.6053952975339466e-09
253,19.34080576152919,2.8766512934873394e-09
253,148.0407000938803,2.045556894988341e-09
253,4.908260533103115,2.906442953845396e-09
253,39.297381810659445,2.7902529322503626e-09
253,116.49101060056405,2.264466551876417e-09
253,4.457270371981181,2.906822343246959e-09
253,33.22299601956169,2.8209797765484356e-09
253,135.49214745814564,2.1308144562753447e-09
253,89.9831169800725,2.4559340446878158e-09
253,122.32691857785439,2.2229235163060128e-09
253,125.15178482196337,2.2029583020127177e-09
253,116.36852310255125,2.2653423717070265e-09
253,56.58163147329154,2.6877974432258095e-09
253,107.09155893400374,2.3320468067652735e-09
253,117.49287467152463,2.2573085931914382e-09
253,71.87076185471975,2.5849668862415436e-09
253,22.41396979253696,2.8663298642037027e-09
253,2.242452627099212,2.9081612117330106e-09
253,142.92732469544083,2.0799706467843436e-09
253,1.005017676436737,2.9085256414263854e-09
253,115.79724836339628,2.2694290875338805e-09
253,105.65829184223524,2.342404795872211e-09
253,86.69355096859266,2.47967156963594e-09
253,37.61527462317815,2.799090349368485e-09
253,113.16450801491091,2.288302223380474e-09
253,89.12679167868737,2.4621206026115163e-09
253,138.68531370328267,2.1088659901898364e-09
253,101.40519274199522,2.3731921726593994e-09
253,23.667649491077302,2.8617674510548668e-09
253,28.936487744638583,2.8405229876696626e-09
253,102.70289034309276,2.363791913566769e-09
253,7.378567925608149,2.9037358778350793e-09
253,48.74696733900258,2.7365744457639576e-09
253,118.5113330660122,2.2500426881834353e-09
253,1.4796032049723684,2.908418609538991e-09
253,67.57173019725515,2.614668109204884e-09
253,134.13087436558823,2.1402209096017642e-09
253,102.6416445206828,2.3642354605018556e-09
253,139.5350588506824,2.10305339178454e-09
253,79.61487520475558,2.5303898411994653e-09
253,145.6199320953372,2.0617908740875466e-09
253,84.82503282704413,2.4931150103574236e-09
254,64.10517814616607,2.6191716054756067e-09
254,99.12760544847937,2.3737263388867452e-09
254,92.85975396838231,2.4186127123141706e-09
254,14.11084944956631,2.8686079843808323e-09
254,58.83273644192094,2.653702108549188e-09
254,28.446184284104447,2.8207702581779187e-09
254,35.411751099041766,2.7888980737501313e-09
254,13.747548308552016,2.869455335789695e-09
254,130.40068336648957,2.152675519688686e-09
254,92.00496621823984,2.424726545116662e-09
254,126.68740167255743,2.1784013523379936e-09
254,102.4262445322367,2.350101807682366e-09
254,52.99827929739259,2.6905094342910563e-09
254,67.76326602512633,2.5946318993725404e-09
254,137.52340408963659,2.103889033593649e-09
254,32.66048281052569,2.802063203361544e-09
254,105.46984445612951,2.3283283904632547e-09
254,112.52470622434724,2.2780382271051548e-09
254,111.43549155838389,2.2857812799543403e-09
254,5.58962996362583,2.882988535795544e-09
254,88.73657118545547,2.448069276107101e-09
254,31.08081103267596,2.8092899742846752e-09
254,51.22889326973657,2.701331152389098e-09
254,126.08871078413236,2.182566510321959e-09
254,125.26378386099357,2.1883132283463448e-09
254,144.97298887176086,2.0537295411554168e-09
254,142.39297647385467,2.0709958641449786e-09
254,118.7366817298049,2.2340734601885343e-09
254,105.66289539348384,2.3269485259841254e-09
254,123.69922156692975,2.1992361384721748e-09
254,96.51019283754653,2.39247741938811e-09
254,136.75107902979678,2.1091413497658666e-09
254,2.8021607616027233,2.8850593828233148e-09
254,129.83268816834064,2.1565982651426727e-09
254,51.332622346880854,2.7007015028339816e-09
254,108.05019181669468,2.3098998220187166e-09
254,21.91006566305881,2.8458669020816224e-09
254,81.38958348477216,2.500218090678261e-09
254,64.13429677843568,2.6189780125984444e-09
254,44.128277145730586,2.742874305929921e-09
254,75.13273812697469,2.544054293102209e-09
254,144.9147396989371,2.054118099182022e-09
254,70.93250729826461,2.573048127925079e-09
254,30.824268730509306,2.8104398139950187e-09
254,106.00255164717898,2.324521179701386e-09
254,125.49822446745596,2.186679147657647e-09
254,148.3213233433106,2.0314941987134083e-09
254,104.45118890521671,2.3356119901845675e-09
254,26.809038967719857,2.827524976585194e-09
254,147.35588054795136,2.03788508999514e-09
254,14.266023696500707,2.8682400175724235e-09
254,117.65241292765877,2.241720924238301e-09
254,19.50112422889405,2.8537832909119836e-09
254,85.61384021393037,2.470301257176937e-09
254,113.26261296271356,2.272797831579734e-09
254,78.29214242847044,2.5220023451533425e-09
254,76.87063357922763,2.531947173582104e-09
254,138.70252366399532,2.0958886424542304e-09
254,122.87801395185355,2.204981408189686e-09
254,64.7931517217341,2.614589863624685e-09
254,94.08758862421368,2.4098259242975864e-09
254,77.475263936431,2.5277215877782213e-09
254,51.614413785838195,2.6989879465435747e-09
254,6.200205072936726,2.8823554288607312e-09
254,56.87522214253321,2.6662308542566306e-09
254,99.5989293319528,2.370349857029722e-09
254,75.75041504004693,2.5397579918705112e-09
254,128.50962952389528,2.1657532290846655e-09
254,51.05810669422278,2.7023665280904036e-09
254,131.02208741986266,2.1483891781483222e-09
254,77.22516918437094,2.529470232177549e-09
254,92.24007572664638,2.4230452391114576e-09
254,49.26574856028915,2.713130972185746e-09
254,40.72319393796248,2.7615758640243127e-09
254,115.25906660864466,2.2586424806939064e-09
254,54.14232009179776,2.683423328025689e-09
254,83.33332366218144,2.48647836035193e-09
254,84.67787229796492,2.4769474240027856e-09
254,104.4760383452652,2.3354342624803172e-09
254,70.38877953680411,2.5767704679243646e-09
254,130.25149171569427,2.15370543941831e-09
254,126.29202319818627,2.1811515183919102e-09
254,80.5147489058114,2.506385484791293e-09
254,115.89803982064801,2.254119467914808e-09
